qu'	O
il	O
en	O
choisisse	O
un	O
autre	O
.	O
	
Donc	O
le	O
fruit	O
de	O
ma	O
mort	O
va	O
périr	O
par	O
la	O
vôtre	O
?	O
	
Mon	O
sort	O
en	O
vous	O
quittant	O
me	O
semblait	O
assez	O
doux	O
Quand	O
j'	O
osais	O
espérer	O
que	O
je	O
mourrais	O
pour	O
vous	O
,	O
Mais	O
par	O
vos	O
cruautés	O
ma	O
mort	O
perd	O
tous	O
ses	O
charmes	O
.	O
	
Vous	O
en	O
devriez	O
trouver	O
dans	O
la	O
fin	O
de	O
mes	O
larmes	O
,	O
Et	O
sachant	O
que	O
la	O
mort	O
en	O
doit	O
borner	O
le	O
cours	O
Ne	O
vous	O
pas	O
obstiner	O
à	O
prolonger	O
mes	O
jours	O
,	O
Est-ce	O
m'	O
aimer	O
?	O
	
Voyez	O
où	O
l'	O
amour	O
m'	O
a	O
réduite	O
.	O
	
J'	O
abhorre	O
mon	O
trépas	O
quand	O
j'	O
en	O
prévois	O
la	O
suite	O
.	O
	
Trop	O
sensible	O
pour	O
vous	O
,	O
insensible	O
pour	O
moi	O
,	O
Je	O
vois	O
le	O
mien	O
sans	O
peur	O
,	O
le	O
vôtre	O
avec	O
effroi	O
.	O
	
Qu'	O
ai-je	O
dit	O
?	O
	
Je	O
le	O
dois	O
avouer	O
à	O
ma	O
honte	O
,	O
Messène	LOC-B
est	O
la	O
plus	O
faible	O
,	O
et	O
mon	O
feu	O
la	O
surmonte	O
,	O
Voyant	O
que	O
mon	O
trépas	O
vous	O
va	O
faire	O
périr	O
,	O
Oubliant	O
mon	O
pays	O
j'	O
ai	O
regret	O
de	O
mourir	O
.	O
	
Êtes-vous	O
satisfait	O
de	O
cet	O
aveu	O
si	O
lâche	O
?	O
	
Je	O
souffre	O
pour	O
vous	O
seul	O
cette	O
honteuse	O
tache	O
,	O
Pour	O
vous	O
seul	O
je	O
me	O
rends	O
par	O
ce	O
zèle	O
obstiné	O
Indigne	O
de	O
l'	O
honneur	O
qui	O
m'	O
était	O
destiné	O
.	O
	
Que	O
cet	O
aveu	O
charmant	O
serait	O
digne	O
d'	O
estime	O
S'	O
il	O
obligeait	O
les	O
Dieux	O
à	O
changer	O
de	O
victime	O
,	O
Et	O
si	O
pour	O
ce	O
beau	O
sang	O
qu'	O
ils	O
exigent	O
de	O
nous	O
Ou	O
le	O
mien	O
ou	O
tout	O
autre	O
apaisait	O
leur	O
courroux	O
.	O
	
Votre	O
amour	O
vous	O
aveugle	O
,	O
et	O
sait	O
mal	O
se	O
défendre	O
,	O
D'	O
une	O
indigne	O
pitié	O
qui	O
tâche	O
à	O
vous	O
surprendre	O
,	O
Si	O
ce	O
coeur	O
amoureux	O
a	O
bien	O
pu	O
surmonter	O
L'	O
extrême	O
déplaisir	O
que	O
j'	O
ai	O
de	O
vous	O
quitter	O
.	O
	
Quand	O
de	O
lâches	O
pensers	O
vous	O
défendent	O
de	O
vivre	O
Résistez	O
au	O
transport	O
qui	O
vous	O
force	O
à	O
me	O
suivre	O
.	O
	
J'	O
acquerrai	O
de	O
la	O
gloire	O
en	O
cherchant	O
le	O
trépas	O
.	O
	
Mais	O
la	O
vôtre	O
redouble	O
en	O
ne	O
me	O
suivant	O
pas	O
.	O
	
Adieu	O
.	O
	
Vous	O
me	O
quittez	O
.	O
	
Prince	O
il	O
faut	O
s'	O
y	O
résoudre	O
.	O
	
Elle	O
part	O
,	O
je	O
la	O
perds	O
,	O
ô	O
dernier	O
coup	O
de	O
foudre	O
Je	O
ne	O
puis	O
résister	O
à	O
ton	O
cruel	O
effort	O
,	O
Et	O
je	O
tombe	O
déjà	O
par	O
la	O
peur	O
de	O
sa	O
mort	O
.	O
	
Douleurs	O
,	O
justes	O
douleurs	O
accablez	O
mon	O
courage	O
,	O
Et	O
par	O
un	O
trait	O
mortel	O
achevez	O
votre	O
ouvrage	O
.	O
	
Quoi	O
?	O
	
Mérope	O
est	O
sauvée	O
!	O
	
Elle	O
ne	O
mourra	O
pas	O
?	O
	
Que	O
dans	O
ce	O
changement	O
je	O
rencontre	O
d'	O
appas	O
?	O
	
Ignoriez-vous	O
encor	O
cet	O
important	O
mystère	O
?	O
	
Tout	O
le	O
monde	O
l'	O
a	O
su	O
.	O
	
Quoi	O
?	O
	
Qu'	O
Ismire	O
est	O
sa	O
mère	O
.	O
	
Quoi	O
?	O
	
La	O
Prêtresse	O
Ismire	O
?	O
	
On	O
a	O
longtemps	O
couvert	O
Aux	O
yeux	O
de	O
tout	O
le	O
monde	O
un	O
crime	O
qui	O
la	O
perd	O
.	O
	
Sachez	O
donc	O
un	O
secret	O
caché	O
par	O
son	O
silence	O
.	O
	
Ismire	O
ne	O
pouvant	O
sauver	O
son	O
innocence	O
,	O
D'	O
un	O
hymen	O
contracté	O
contre	O
un	O
vou	O
solennel	O
,	O
Et	O
n'	O
osant	O
publier	O
cet	O
acte	O
criminel	O
,	O
Pour	O
sauver	O
d'	O
un	O
affront	O
Ismire	O
et	O
sa	O
famille	O
,	O
Lisciscus	O
avoua	O
Mérope	O
pour	O
sa	O
fille	O
,	O
L'	O
assura	O
dans	O
sa	O
mort	O
,	O
et	O
depuis	O
son	O
trépas	O
Elle	O
a	O
passé	O
pour	O
soeur	O
du	O
Prince	O
Alcidamas	O
.	O
	
Mais	O
Ismire	O
voyant	O
qu'	O
on	O
l'	O
offrait	O
pour	O
victime	O
,	O
A	O
cru	O
que	O
son	O
silence	O
augmenterait	O
son	O
crime	O
,	O
Son	O
zèle	O
et	O
sa	O
pitié	O
nous	O
dessillent	O
les	O
yeux	O
.	O
	
Ton	O
amour	O
a	O
formé	O
ce	O
projet	O
glorieux	O
Fidèle	O
Alcidamas	O
,	O
pour	O
ce	O
bienfait	O
extrême	O
Que	O
ne	O
te	O
dois-je	O
point	O
?	O
	
Il	O
s'	O
est	O
servi	O
lui-même	O
,	O
Il	O
a	O
sauvé	O
sa	O
soeur	O
,	O
et	O
sachez	O
qu'	O
aujourd'	O
hui	O
Épébole	O
a	O
moins	O
fait	O
,	O
mais	O
plus	O
osé	O
que	O
lui	O
.	O
	
Cet	O
étranger	O
.	O
	
Enfin	O
votre	O
discours	O
m'	O
offense	O
,	O
Épébole	O
est	O
trop	O
cher	O
à	O
votre	O
confidence	O
,	O
Sitôt	O
qu'	O
Alcidamas	O
s'	O
offre	O
à	O
mon	O
souvenir	O
Avec	O
votre	O
inconnu	O
voulez-vous	O
l'	O
en	O
bannir	O
?	O
	
Il	O
mérite	O
beaucoup	O
,	O
et	O
je	O
ne	O
m'	O
en	O
puis	O
taire	O
.	O
	
Alcmène	O
,	O
ce	O
discours	O
peut	O
enfin	O
me	O
déplaire	O
,	O
Croyez-en	O
davantage	O
,	O
et	O
nous	O
en	O
dites	O
moins	O
.	O
	
Pauvre	O
Prince	O
,	O
qu'	O
en	O
vain	O
je	O
te	O
donne	O
mes	O
soins	O
.	O
	
Mais	O
que	O
fait-on	O
au	O
Temple	O
?	O
	
On	O
voit	O
la	O
populace	O
,	O
Ne	O
sachant	O
par	O
quel	O
sang	O
détourner	O
la	O
menace	O
Qui	O
dans	O
tout	O
ce	O
pays	O
a	O
porté	O
la	O
terreur	O
,	O
Se	O
couvrir	O
de	O
tristesse	O
et	O
pâlir	O
de	O
frayeur	O
.	O
	
Parmi	O
tant	O
d'	O
affligés	O
que	O
fait	O
Aristodème	O
?	O
	
Mais	O
il	O
vient	O
.	O
	
Je	O
la	O
vois	O
;	O
	
mon	O
coeur	O
c'	O
est	O
elle-même	O
,	O
Fuyons	O
,	O
fuyons	O
ses	O
yeux	O
,	O
perdons-la	O
sans	O
la	O
voir	O
:	O
Mais	O
plutôt	O
à	O
ses	O
yeux	O
faisons	O
notre	O
devoir	O
.	O
	
Hé	O
!	O
	
bien	O
Seigneur	O
,	O
les	O
Dieux	O
nous	O
ont	O
fait	O
grâce	O
entière	O
,	O
Leur	O
extrême	O
bonté	O
répond	O
à	O
ma	O
prière	O
.	O
	
Ma	O
soeur	O
ne	O
mourra	O
point	O
;	O
	
que	O
ce	O
succès	O
est	O
doux	O
.	O
	
Il	O
l'	O
est	O
pour	O
toi	O
ma	O
fille	O
,	O
et	O
ne	O
l'	O
est	O
pas	O
pour	O
tous	O
.	O
	
Il	O
doit	O
l'	O
être	O
,	O
Seigneur	O
,	O
puisqu'	O
il	O
est	O
légitime	O
,	O
Nous	O
nous	O
acquitterons	O
par	O
une	O
autre	O
victime	O
.	O
	
Oui	O
,	O
sans	O
plus	O
consulter	O
sur	O
ce	O
choix	O
important	O
,	O
Je	O
t'	O
apprends	O
que	O
c'	O
est	O
toi	O
que	O
cet	O
honneur	O
attend	O
.	O
	
Cette	O
grâce	O
,	O
Seigneur	O
,	O
surpasse	O
la	O
première	O
.	O
	
Mais	O
le	O
vouloir	O
des	O
Dieux	O
se	O
perd	O
dans	O
la	O
dernière	O
.	O
	
Ils	O
demandent	O
du	O
sang	O
,	O
mais	O
par	O
la	O
main	O
du	O
sort	O
Et	O
de	O
ma	O
propre	O
main	O
je	O
te	O
livre	O
à	O
la	O
mort	O
.	O
	
Ah	O
!	O
	
Lâche	O
,	O
soutiens	O
mieux	O
la	O
grandeur	O
de	O
ton	O
zèle	O
,	O
Si	O
c'	O
est	O
dessein	O
pour	O
toi	O
,	O
c'	O
est	O
un	O
hasard	O
pour	O
elle	O
.	O
	
Non	O
,	O
je	O
l'	O
avais	O
prévu	O
,	O
ne	O
me	O
dérobez	O
rien	O
,	O
Sachez	O
que	O
votre	O
choix	O
ne	O
prévient	O
pas	O
le	O
mien	O
.	O
	
Quand	O
aux	O
Dieux	O
,	O
pour	O
ma	O
soeur	O
,	O
j'	O
osais	O
demander	O
grâce	O
,	O
Je	O
leur	O
offrais	O
un	O
sang	O
qui	O
peut	O
remplir	O
sa	O
place	O
.	O
	
Il	O
est	O
vrai	O
que	O
du	O
sort	O
je	O
tiens	O
ce	O
beau	O
trépas	O
,	O
Puisque	O
c'	O
est	O
un	O
bonheur	O
que	O
je	O
n'	O
espérais	O
pas	O
.	O
	
Grâces	O
aux	O
immortels	O
,	O
qui	O
pour	O
se	O
satisfaire	O
Aux	O
désirs	O
de	O
la	O
fille	O
ajoutent	O
ceux	O
du	O
père	O
.	O
	
Hélas	O
!	O
	
Vous	O
soupirez	O
,	O
est-ce	O
pour	O
nos	O
malheurs	O
?	O
	
Est-ce	O
pour	O
une	O
mort	O
qui	O
doit	O
tarir	O
nos	O
pleurs	O
?	O
	
La	O
nue	O
est	O
sur	O
le	O
point	O
de	O
crever	O
sur	O
nos	O
têtes	O
,	O
Et	O
je	O
cours	O
au-devant	O
de	O
ses	O
noires	O
tempêtes	O
,	O
Je	O
suis	O
entre	O
la	O
foudre	O
et	O
les	O
Messéniens	O
,	O
Et	O
prête	O
d'	O
éclater	O
seule	O
je	O
la	O
retiens	O
.	O
	
Pourrai-je	O
de	O
mes	O
jours	O
faire	O
un	O
plus	O
digne	O
usage	O
Qu'	O
en	O
les	O
sacrifiant	O
à	O
ce	O
noble	O
avantage	O
?	O
	
Puis-je	O
aller	O
à	O
la	O
mort	O
par	O
un	O
chemin	O
plus	O
beau	O
Qu'	O
en	O
cherchant	O
sur	O
l'	O
autel	O
un	O
illustre	O
tombeau	O
?	O
	
Ah	O
!	O
	
Ma	O
fille	O
,	O
ah	O
!	O
	
Mon	O
sang	O
,	O
souffre	O
que	O
je	O
t'	O
embrasse	O
,	O
Que	O
tu	O
vas	O
élever	O
l'	O
honneur	O
de	O
notre	O
race	O
?	O
	
Pardonne	O
des	O
soupirs	O
,	O
pardonne-moi	O
des	O
pleurs	O
Témoins	O
de	O
ta	O
vertu	O
,	O
mieux	O
que	O
de	O
mes	O
douleurs	O
.	O
	
J'	O
ai	O
voulu	O
découvrir	O
quelle	O
est	O
ton	O
assurance	O
,	O
Par	O
un	O
trait	O
de	O
faiblesse	O
éprouver	O
ta	O
constance	O
;	O
	
Et	O
par	O
l'	O
impression	O
de	O
ces	O
soupirs	O
forcés	O
Voir	O
si	O
tes	O
nobles	O
voeux	O
pourraient	O
être	O
effacés	O
.	O
	
Mais	O
je	O
le	O
reconnais	O
,	O
ô	O
sang	O
d'	O
Aristodème	O
,	O
La	O
nièce	O
d'	O
Épytus	O
sera	O
toujours	O
la	O
même	O
.	O
	
Je	O
te	O
vois	O
maintenant	O
aller	O
d'	O
un	O
front	O
égal	O
Sur	O
les	O
Autels	O
des	O
Dieux	O
souffrir	O
le	O
coup	O
fatal	O
.	O
	
Par	O
un	O
beau	O
sacrifice	O
arrêter	O
le	O
tonnerre	O
,	O
Et	O
noyer	O
dans	O
ton	O
sang	O
le	O
flambeau	O
de	O
la	O
guerre	O
.	O
	
Soupçons	O
,	O
et	O
vous	O
soupirs	O
à	O
mon	O
coeur	O
échappés	O
Je	O
vous	O
vois	O
maintenant	O
heureusement	O
trompés	O
.	O
	
Oui	O
,	O
sans	O
que	O
de	O
ma	O
part	O
vous	O
craigniez	O
quelque	O
obstacle	O
Vous	O
pouvez	O
hardiment	O
me	O
promettre	O
à	O
l'	O
Oracle	O
.	O
	
Je	O
saurai	O
comme	O
il	O
faut	O
dégager	O
votre	O
foi	O
,	O
Et	O
l'	O
on	O
doit	O
s'	O
assurer	O
et	O
de	O
vous	O
et	O
de	O
moi	O
.	O
	
Hélas	O
!	O
	
Ta	O
fermeté	O
me	O
surprend	O
et	O
m'	O
étonne	O
.	O
	
Voyant	O
tant	O
de	O
vertu	O
,	O
la	O
mienne	O
m'	O
abandonne	O
,	O
Et	O
ma	O
gloire	O
indignée	O
a	O
peine	O
à	O
m'	O
arracher	O
Le	O
désir	O
d'	O
un	O
honneur	O
qui	O
me	O
coûte	O
si	O
cher	O
.	O
	
Mais	O
,	O
sentiments	O
d'	O
un	O
coeur	O
à	O
soi-même	O
infidèle	O
,	O
Mourez	O
,	O
mourez	O
de	O
honte	O
,	O
et	O
respectez	O
mon	O
zèle	O
;	O
	
C'	O
est	O
dedans	O
ce	O
combat	O
que	O
vous	O
devez	O
périr	O
,	O
Et	O
c'	O
est	O
vaincre	O
pour	O
vous	O
que	O
d'	O
y	O
savoir	O
mourir	O
;	O
	
Je	O
cours	O
ravir	O
le	O
peuple	O
,	O
et	O
par	O
cette	O
nouvelle	O
Lui	O
faire	O
ressentir	O
les	O
effets	O
de	O
mon	O
zèle	O
.	O
	
Après	O
ce	O
grand	O
effort	O
prends	O
mes	O
derniers	O
adieux	O
,	O
Je	O
ne	O
te	O
verrai	O
plus	O
qu'	O
entre	O
les	O
mains	O
des	O
Dieux	O
.	O
	
Ah	O
!	O
	
Madame	O
,	O
est-ce	O
là	O
cette	O
belle	O
journée	O
Qui	O
devait	O
achever	O
cet	O
heureux	O
hyménée	O
?	O
	
Aimable	O
Alcidamas	O
!	O
	
Je	O
te	O
perds	O
et	O
te	O
plains	O
,	O
Insensible	O
à	O
mon	O
mal	O
c'	O
est	O
pour	O
toi	O
que	O
je	O
crains	O
,	O
Que	O
si	O
dans	O
cette	O
mort	O
je	O
trouve	O
quelques	O
charmes	O
Souviens-toi	O
qu'	O
en	O
mourant	O
je	O
te	O
donne	O
des	O
larmes	O
.	O
	
Mais	O
il	O
vient	O
,	O
et	O
la	O
joie	O
éclate	O
sur	O
son	O
front	O
.	O
	
Hélas	O
!	O
	
Qu'	O
il	O
va	O
souffrir	O
d'	O
un	O
changement	O
si	O
prompt	O
.	O
	
D'	O
où	O
te	O
vient	O
ce	O
transport	O
,	O
et	O
quel	O
Dieu	O
te	O
l'	O
envoie	O
?	O
	
Vous	O
pouvez	O
aisément	O
expliquer	O
cette	O
joie	O
,	O
Sachant	O
que	O
nul	O
bonheur	O
n'	O
a	O
droit	O
de	O
me	O
ravir	O
,	O
Que	O
celui	O
seulement	O
que	O
j'	O
ai	O
de	O
vous	O
servir	O
.	O
	
Les	O
Dieux	O
sauvent	O
Mérope	O
et	O
se	O
lavent	O
du	O
crime	O
D'	O
avoir	O
contre	O
vos	O
voeux	O
choisi	O
cette	O
victime	O
.	O
	
Il	O
est	O
vrai	O
qu'	O
à	O
ce	O
bien	O
mêlant	O
quelque	O
rigueur	O
En	O
servant	O
mon	O
amour	O
ils	O
m'	O
ôtent	O
une	O
soeur	O
,	O
Puisque	O
pour	O
la	O
sauver	O
d'	O
un	O
trépas	O
nécessaire	O
Il	O
a	O
fallu	O
qu'	O
Ismire	O
ait	O
passé	O
pour	O
sa	O
mère	O
.	O
	
Son	O
mérite	O
chez	O
toi	O
lui	O
rend	O
son	O
premier	O
rang	O
,	O
Mais	O
puisqu'	O
enfin	O
les	O
Dieux	O
veulent	O
un	O
autre	O
sang	O
,	O
Afin	O
de	O
m'	O
acquitter	O
de	O
ce	O
bienfait	O
extrême	O
,	O
Si	O
je	O
t'	O
ôte	O
une	O
soeur	O
je	O
me	O
donne	O
moi-même	O
.	O
	
Princesse	O
à	O
quel	O
bonheur	O
...	O
Si	O
proche	O
du	O
trépas	O
En	O
te	O
faisant	O
ce	O
don	O
je	O
ne	O
rougirai	O
pas	O
.	O
	
Vous	O
parlez	O
de	O
mourir	O
quand	O
vous	O
me	O
faites	O
grâce	O
.	O
	
Mérope	O
étant	O
sauvée	O
,	O
il	O
faut	O
remplir	O
sa	O
place	O
.	O
	
J'	O
ai	O
su	O
mettre	O
à	O
couvert	O
des	O
jours	O
si	O
précieux	O
,	O
Étant	O
seule	O
du	O
sang	O
que	O
demandent	O
nos	O
Dieux	O
,	O
On	O
ne	O
peut	O
par	O
le	O
sort	O
satisfaire	O
à	O
l'	O
Oracle	O
.	O
	
Mon	O
zèle	O
généreux	O
a	O
levé	O
cet	O
obstacle	O
.	O
	
Quoi	O
,	O
Madame	O
,	O
quel	O
zèle	O
est	O
injuste	O
à	O
ce	O
point	O
D'	O
offrir	O
aux	O
Dieux	O
un	O
sang	O
qu'	O
ils	O
ne	O
demandent	O
point	O
?	O
	
Ce	O
zèle	O
est	O
,	O
comme	O
aux	O
Dieux	O
,	O
à	O
moi-même	O
fidèle	O
,	O
De	O
leur	O
ôter	O
ta	O
soeur	O
et	O
de	O
m'	O
offrir	O
pour	O
elle	O
.	O
	
Avez-vous	O
résolu	O
d'	O
éprouver	O
mon	O
amour	O
?	O
	
Le	O
salut	O
de	O
Mérope	O
a	O
mis	O
ta	O
flamme	O
au	O
jour	O
,	O
Elle	O
paraît	O
assez	O
dans	O
ce	O
bienfait	O
extrême	O
.	O
	
Appelez-vous	O
bienfait	O
ce	O
qui	O
vous	O
perd	O
vous-même	O
?	O
	
Mais	O
pour	O
vous	O
conserver	O
j'	O
irai	O
tout	O
découvrir	O
,	O
Et	O
Mérope	O
est	O
ma	O
soeur	O
si	O
vous	O
voulez	O
mourir	O
.	O
	
On	O
ne	O
nous	O
trompe	O
pas	O
avec	O
cet	O
artifice	O
.	O
	
Me	O
traitez-vous	O
,	O
Madame	O
,	O
avec	O
tant	O
d'	O
injustice	O
?	O
	
Donc	O
je	O
vous	O
ai	O
perdue	O
,	O
au	O
lieu	O
de	O
vous	O
sauver	O
?	O
	
Et	O
par	O
le	O
même	O
soin	O
qui	O
vous	O
doit	O
conserver	O
.	O
	
Donc	O
de	O
ma	O
propre	O
main	O
j'	O
immole	O
ma	O
Princesse	O
,	O
Pour	O
sauver	O
une	O
soeur	O
je	O
perds	O
une	O
maîtresse	O
?	O
	
Et	O
pour	O
me	O
mettre	O
encor	O
au	O
point	O
de	O
tout	O
souffrir	O
Vous	O
vous	O
donnez	O
à	O
moi	O
quand	O
vous	O
allez	O
mourir	O
.	O
	
Si	O
cet	O
aveu	O
vous	O
rend	O
digne	O
de	O
cette	O
peine	O
,	O
Reprenez	O
votre	O
amour	O
,	O
laissez-moi	O
votre	O
haine	O
.	O
	
Que	O
sous	O
le	O
poids	O
mortel	O
de	O
mille	O
déplaisirs	O
Ce	O
coeur	O
.	O
	
Épargnez-moi	O
d'	O
inutiles	O
soupirs	O
,	O
Qui	O
ne	O
servant	O
ici	O
qu'	O
à	O
souiller	O
ma	O
mémoire	O
N'	O
empêchent	O
pas	O
ma	O
mort	O
,	O
et	O
m'	O
en	O
ôtent	O
la	O
gloire	O
.	O
	
Ah	O
!	O
	
Vous	O
ne	O
mourrez	O
point	O
.	O
	
Que	O
tous	O
les	O
immortels	O
Soient	O
plutôt	O
sans	O
victime	O
ainsi	O
que	O
sans	O
Autels	O
,	O
Que	O
nos	O
fiers	O
ennemis	O
dessous	O
leur	O
tyrannie	O
Fassent	O
plutôt	O
gémir	O
toute	O
la	O
Messénie	LOC-B
;	O
	
Que	O
ce	O
mont	O
ébranlé	O
par	O
mille	O
tremblements	O
Se	O
renverse	O
sur	O
moi	O
jusqu'	O
à	O
ses	O
fondements	O
;	O
	
Et	O
pour	O
tout	O
hasarder	O
dans	O
ce	O
péril	O
extrême	O
Que	O
vous	O
me	O
haïssiez	O
autant	O
que	O
je	O
vous	O
aime	O
.	O
	
Ne	O
vous	O
étonnez	O
pas	O
d'	O
un	O
désordre	O
si	O
grand	O
,	O
Alors	O
que	O
je	O
vous	O
perds	O
tout	O
m'	O
est	O
indifférent	O
.	O
	
Pardonnez	O
toutefois	O
à	O
mon	O
dernier	O
blasphème	O
,	O
Si	O
j'	O
ose	O
en	O
vous	O
perdant	O
m'	O
aigrir	O
contre	O
moi-même	O
,	O
Dépiter	O
tous	O
les	O
Dieux	O
,	O
défier	O
leur	O
courroux	O
,	O
Ma	O
fureur	O
ne	O
doit	O
pas	O
aller	O
jusques	O
à	O
vous	O
.	O
	
Elle	O
ose	O
toutefois	O
pour	O
ternir	O
ma	O
mémoire	O
Arrêter	O
un	O
dessein	O
qui	O
me	O
couvre	O
de	O
gloire	O
;	O
	
Quoi	O
?	O
	
Lâche	O
Alcidamas	O
,	O
tu	O
voudrais	O
empêcher	O
Un	O
trépas	O
que	O
l'	O
honneur	O
me	O
doit	O
rendre	O
si	O
cher	O
?	O
	
Le	O
salut	O
du	O
pays	O
,	O
le	O
vou	O
d'	O
Aristodème	O
M'	O
y	O
forceraient	O
sans	O
doute	O
en	O
dépit	O
de	O
moi-même	O
.	O
	
Quand	O
la	O
compassion	O
de	O
tes	O
tendres	O
soupirs	O
Me	O
pourrait	O
inspirer	O
de	O
contraires	O
désirs	O
.	O
	
Quoi	O
?	O
	
Votre	O
père	O
même	O
,	O
ah	O
!	O
	
Fatale	O
aventure	O
,	O
Ingrat	O
à	O
mon	O
amour	O
autant	O
qu'	O
à	O
la	O
nature	O
.	O
	
Lui	O
qui	O
doit	O
être	O
ici	O
mon	O
unique	O
secours	O
À	O
la	O
fureur	O
des	O
Dieux	O
abandonne	O
vos	O
jours	O
.	O
	
Voyez	O
jusqu'	O
où	O
le	O
Ciel	O
fait	O
monter	O
sa	O
colère	O
.	O
	
Afin	O
de	O
me	O
punir	O
tout	O
me	O
devient	O
contraire	O
,	O
Il	O
nous	O
fait	O
voir	O
le	O
sang	O
armé	O
contre	O
le	O
sang	O
,	O
Et	O
se	O
sert	O
de	O
moi-même	O
à	O
me	O
percer	O
le	O
flanc	O
.	O
	
Mais	O
malgré	O
tous	O
les	O
Dieux	O
,	O
votre	O
père	O
et	O
moi-même	O
Seul	O
je	O
vous	O
sauverai	O
de	O
ce	O
péril	O
extrême	O
.	O
	
J'	O
irai	O
sur	O
les	O
Autels	O
signaler	O
ma	O
douleur	O
,	O
J'	O
irai	O
vous	O
arracher	O
au	O
Sacrificateur	O
,	O
Et	O
de	O
quelque	O
façon	O
que	O
ce	O
coup	O
réussisse	O
J'	O
irai	O
par	O
mille	O
morts	O
troubler	O
le	O
sacrifice	O
.	O
	
On	O
verra	O
par	O
l'	O
effort	O
d'	O
un	O
amour	O
furieux	O
Sous	O
des	O
autels	O
brisés	O
les	O
images	O
des	O
Dieux	O
.	O
	
Et	O
ces	O
cruels	O
tyrans	O
qu'	O
on	O
peint	O
avec	O
la	O
foudre	O
Renversés	O
de	O
leur	O
trône	O
et	O
cachés	O
sous	O
la	O
poudre	O
.	O
	
Ah	O
!	O
	
Ne	O
t'	O
emporte	O
point	O
à	O
ces	O
lâches	O
douleurs	O
,	O
Et	O
par	O
ton	O
désespoir	O
n'	O
accrois	O
point	O
nos	O
malheurs	O
;	O
	
Si	O
tu	O
dois	O
trébucher	O
tombe	O
au	O
moins	O
avec	O
gloire	O
,	O
Que	O
ton	O
sang	O
soit	O
le	O
prix	O
d'	O
une	O
illustre	O
victoire	O
,	O
Ou	O
plutôt	O
souviens-toi	O
que	O
je	O
porte	O
en	O
ce	O
flanc	O
De	O
quoi	O
fléchir	O
les	O
Dieux	O
sans	O
y	O
mêler	O
ton	O
sang	O
,	O
Et	O
que	O
tous	O
deux	O
vainqueurs	O
du	O
malheur	O
où	O
nous	O
sommes	O
J'	O
apaiserai	O
les	O
Dieux	O
quand	O
tu	O
vaincras	O
les	O
hommes	O
.	O
	
Vis	O
doncques	O
pour	O
ta	O
gloire	O
,	O
et	O
malgré	O
ta	O
douleur	O
Laisse-nous	O
un	O
espoir	O
fondé	O
sur	O
ta	O
valeur	O
,	O
Et	O
ne	O
nous	O
ôte	O
pas	O
par	O
une	O
mort	O
cruelle	O
Les	O
effets	O
de	O
ma	O
mort	O
,	O
et	O
le	O
fruit	O
de	O
mon	O
zèle	O
.	O
	
Si	O
le	O
respect	O
des	O
Dieux	O
,	O
si	O
l'	O
amour	O
de	O
ton	O
Roi	O
N'	O
empêchent	O
pas	O
ta	O
mort	O
,	O
vis	O
pour	O
l'	O
amour	O
de	O
moi	O
.	O
	
Ah	O
!	O
	
Pitié	O
rigoureuse	O
!	O
	
Ah	O
!	O
	
Cruelle	O
tendresse	O
!	O
	
Qu'	O
ai-je	O
fait	O
contre	O
vous	O
trop	O
aimable	O
Princesse	O
Qui	O
vous	O
puisse	O
obliger	O
à	O
prolonger	O
un	O
sort	O
Dont	O
l'	O
extrême	O
rigueur	O
est	O
pire	O
que	O
la	O
mort	O
?	O
	
Quel	O
crime	O
ai-je	O
commis	O
qui	O
me	O
condamne	O
à	O
vivre	O
.	O
	
Et	O
qui	O
m'	O
ôte	O
aujourd'	O
hui	O
la	O
gloire	O
de	O
vous	O
suivre	O
,	O
Ou	O
plutôt	O
quel	O
motif	O
vous	O
oblige	O
à	O
périr	O
?	O
	
Quand	O
par	O
d'	O
autres	O
moyens	O
on	O
nous	O
peut	O
secourir	O
?	O
	
Si	O
vous	O
m'	O
aimiez	O
.	O
	
Hélas	O
!	O
	
Plût	O
aux	O
Dieux	O
que	O
mon	O
âme	O
Pût	O
au	O
moins	O
quand	O
je	O
meurs	O
,	O
te	O
découvrir	O
ma	O
flamme	O
.	O
	
Doncques	O
par	O
cet	O
amour	O
si	O
cher	O
à	O
mes	O
désirs	O
,	O
Qui	O
fait	O
toute	O
ma	O
joie	O
et	O
tous	O
mes	O
déplaisirs	O
:	O
Par	O
cet	O
oeil	O
adoré	O
plus	O
craint	O
que	O
le	O
tonnerre	O
Qui	O
ne	O
devrait	O
périr	O
qu'	O
avec	O
toute	O
la	O
terre	O
;	O
	
Par	O
ce	O
torrent	O
de	O
pleurs	O
dont	O
le	O
deuil	O
des	O
mortels	O
Doit	O
avec	O
votre	O
sang	O
arroser	O
nos	O
Autels	O
:	O
Par	O
l'	O
effroyable	O
objet	O
de	O
cette	O
mort	O
cruelle	O
Qui	O
frappe	O
mon	O
amour	O
d'	O
une	O
crainte	O
mortelle	O
,	O
Par	O
ce	O
grand	O
désespoir	O
.	O
	
Ah	O
!	O
	
Prince	O
c'	O
est	O
assez	O
,	O
N'	O
exige	O
pas	O
de	O
moi	O
des	O
sentiments	O
forcés	O
;	O
	
Adieu	O
,	O
je	O
fuis	O
des	O
pleurs	O
qui	O
troublent	O
ma	O
constance	O
,	O
Te	O
consolent	O
